,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
78,-1.7212185,-2.1038973,-2.0713372,-2.0832822,2.1080346,-0.08328442,1.3601835,-0.8573769,0.0,0.0,-1.3792609,-1.0238143,0.0,0.0,0.80880266,0.0,0.0,0.0,0.0,2.1495414,1.8774157,1.8388683
79,0.0,-5.3192043,-5.2708397,-7.7500467,1.1284051,-0.087362334,0.94048584,-0.904845,0.0,0.0,-0.8892547,-0.759877,0.0,0.0,0.6058222,0.0,0.0,0.0,0.0,0.34564245,-0.50499195,-0.46839675
80,-1.7319071,-1.8672554,-1.8395596,-1.8468021,2.6581085,-0.05396611,3.0730748,-1.031046,0.0,0.0,-1.0767834,-1.2126235,0.0,0.0,2.4975395,0.0,0.0,0.0,0.0,-0.93734026,-1.0595324,-1.0322337
81,-1.7395184,-0.89564794,0.9624862,0.9287423,-0.9439513,-0.044844095,-0.18399948,-0.9983342,0.0,0.0,-1.050707,0.75191194,0.0,0.0,0.7632585,0.0,0.0,0.0,0.0,0.40502825,0.4594068,0.44143546
82,-1.7536047,-1.6649611,-1.2600113,-1.2665238,-0.27648473,-0.09315582,-0.654566,-0.75991523,0.0,0.0,-0.82297623,-0.7652974,0.0,0.0,-0.2505527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,-1.7311144,-1.264654,-1.1352795,-1.1362643,1.3341675,-0.04745428,0.50742686,-1.0210172,0.0,0.0,-1.0664383,-1.1886374,0.0,0.0,2.0894935,0.0,-0.031638596,0.0,0.0,2.022923,1.8245962,1.7884443
84,-1.7180518,-0.82253885,-0.95043856,-0.9483707,-0.24789418,-0.03704224,1.8216207,2.8720312,0.0,0.0,3.2169547,1.3848836,0.0,0.0,1.3120215,0.0,0.0,0.0,0.0,-0.32347825,-0.5252951,-0.5210592
85,-1.7227346,-4.589425,-4.5650983,-4.5708046,-0.014706598,-0.17736505,-0.33919886,0.7287072,0.0,0.0,0.8505289,0.64555126,0.0,0.0,-0.15028256,0.0,-0.0316386,0.0,0.0,0.21289076,-0.039208215,-0.011587736
86,-1.6310968,-0.6097589,-0.33352816,-0.16366147,0.76100975,0.0,-0.8879374,2.254998,0.0,0.0,2.6029658,2.3168366,0.0,0.0,-0.13887507,0.0,0.0,0.0,0.0,3.9634728,2.7636957,2.7457848
87,-1.6551621,-2.5798457,-2.4466636,-2.6112838,0.963813,-0.048885997,0.77097726,1.2393038,0.0,0.0,2.8800716,0.8205235,0.0,0.0,0.21076575,0.0,0.0,0.0,0.0,2.0905058,0.8879603,0.964034
88,-1.7170081,-1.463064,-1.6284837,-1.6455702,1.3749107,-0.2268486,0.80877787,2.6855505,0.0,0.0,2.4849246,1.8331133,0.0,0.0,0.41942322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,-0.2643163,-0.2615894,-0.20493683,-0.33054912,-0.08848335,-0.29505318,2.8872135,0.0,0.0,3.246136,3.0382845,0.0,0.0,0.3907404,0.0,0.0,0.0,0.0,-0.105462536,0.002107243,0.026119787
90,-1.7212185,-2.2045796,-2.1958363,-2.2084134,-0.7177488,-0.08328442,0.5409192,0.5027515,0.0,0.0,2.4999194,0.7302752,0.0,0.0,0.48863462,0.0,0.0,0.0,0.0,-0.3118892,-0.5608208,-0.5556187
91,0.0,-5.3192043,-4.9556756,-7.5654106,-0.65422535,-0.087362334,-0.71187663,1.1514316,0.0,0.0,0.9903064,0.43805096,0.0,0.0,-0.58018875,0.0,0.0,0.0,0.0,0.19459519,-0.57693416,-0.53889686
92,-1.7319071,-1.6966553,-1.7070746,-1.7137389,-0.59061867,-0.05396611,-0.41136917,3.3604105,0.0,0.0,3.427865,3.4650977,0.0,0.0,0.0046684965,0.0,0.0,0.0,0.0,0.67142314,0.51727015,0.51091975
93,-1.7395184,-0.89564794,1.2034248,1.1601776,0.8952135,-0.044844095,1.2039276,2.293912,0.0,0.0,2.3776057,0.63633716,0.0,0.0,0.6353008,0.0,0.0,0.0,0.0,2.1935127,2.0084434,1.9612283
94,-1.7536047,-1.6649611,-1.8104864,-1.8176947,0.4259664,-0.09315582,1.3255388,0.45253405,0.0,0.0,0.66903895,0.45681152,0.0,0.0,0.11517799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,-1.7311144,-1.5063202,-1.5734748,-1.5748826,-0.64042675,-0.04745428,1.1313121,2.8147476,0.0,0.0,3.027532,2.844266,0.0,0.0,-0.014616548,0.0,-0.031638596,0.0,0.0,-0.25091287,-0.4410324,-0.43440294
96,-1.7180518,-0.82253885,-0.95043856,-0.9483707,-0.24789418,-0.03704224,-0.40258032,-1.0454762,0.0,0.0,-1.1585569,-1.3228486,0.0,0.0,-1.1858777,0.0,0.0,0.0,0.0,0.4999098,0.28264222,0.27161986
97,-1.6735995,-4.589425,-4.5650983,-4.5708046,-0.10703499,-0.3851063,-0.3788355,-0.7426287,0.0,0.0,-0.8304241,-0.75851154,0.0,0.0,-0.84166163,0.0,-0.0316386,0.0,0.0,0.26495504,0.0128002325,0.03978966
98,-1.6310968,-0.6097589,-0.33352816,-0.16366147,0.76100975,0.0,2.4068213,-0.9964491,0.0,0.0,-1.0572683,-1.037093,0.0,0.0,-1.0979567,0.0,0.0,0.0,0.0,-0.5854458,-1.702225,-1.6326889
99,-1.6551621,-2.5798457,-2.4466636,-2.6112838,-0.09765523,-0.048885997,-0.8650489,-0.8900932,0.0,0.0,-1.3130236,-0.8777849,0.0,0.0,-1.4052964,0.0,0.0,0.0,0.0,0.13126887,-1.0662687,-0.92368567
100,-1.7170081,-1.463064,-1.6284837,-1.6455702,-0.247722,-0.2268486,-0.42074144,-1.1110841,0.0,0.0,-1.5089636,-1.6860099,0.0,0.0,-1.5404985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,-0.2643163,-0.2615894,-0.20493683,-0.27073205,-0.09301309,-0.29505318,-0.9554875,0.0,0.0,-1.0782014,-0.99949646,0.0,0.0,-1.1218033,0.0,0.0,0.0,0.0,-0.105462536,0.002107243,0.026119787
102,-1.6723126,-2.2045796,-2.1958363,-2.2084134,0.69514287,-0.08328442,0.5409192,-0.8573769,0.0,0.0,-1.3792609,-1.0238143,0.0,0.0,-1.490586,0.0,0.0,0.0,0.0,0.5625664,0.29716486,0.28697208
103,0.0,-5.3192043,-4.9556756,-7.5654106,0.6827474,-0.087362334,0.3378595,-0.904845,0.0,0.0,-0.8892547,-0.759877,0.0,0.0,-0.89037627,0.0,0.0,0.0,0.0,-0.7243344,-1.3543317,-1.3007118
104,-1.7319071,-1.6966553,-1.7070746,-1.7137389,-1.2403641,-0.05396611,-0.41136917,-1.031046,0.0,0.0,-1.0767834,-1.2126235,0.0,0.0,-1.139786,0.0,0.0,0.0,0.0,0.65887296,0.44842735,0.4435461
105,-1.7395184,-0.89564794,1.2034248,1.1601776,-0.02436897,-0.044844095,-0.5805501,-0.9983342,0.0,0.0,-1.050707,-1.0745353,0.0,0.0,-1.1012678,0.0,0.0,0.0,0.0,1.0217335,0.7164077,0.69358456
106,-1.7536047,-1.6649611,-1.8104864,-1.8176947,0.2854762,-0.09315582,-0.654566,-0.75991523,0.0,0.0,-0.82297623,-0.7652974,0.0,0.0,-0.84645087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,-1.680518,-1.5063202,-1.5734748,-1.5748826,0.6759694,-0.04745428,-0.11645864,-1.0210172,0.0,0.0,-1.0664383,-1.1886374,0.0,0.0,-1.1227812,0.0,-0.031638596,0.0,0.0,0.5399866,0.3282406,0.32034406
108,-1.6664994,-0.82253885,-0.5184515,-0.5173576,1.491713,-0.03704224,0.20401992,1.0113648,0.0,0.0,0.97310257,0.8743109,0.0,0.0,1.0478207,0.0,0.0,0.0,0.0,-0.32004747,-0.5009706,-0.4971941
109,-1.6735995,-4.5694327,-4.5863576,-4.592088,-0.09384522,-0.35605168,-0.42992273,0.019111816,0.0,0.0,0.12884769,0.11173649,0.0,0.0,0.12905641,0.0,-0.0316386,0.0,0.0,-0.15155911,-0.37051308,-0.33887273
